335 Zangoose     Normal    0 458 73 115 60 60 60 90 3        0  0.00 1.30 40
336 Seviper      Venenoso  0 458 73 100 60 100 60 65 3        0  0.00 2.69 52
337 Lunatone     Pedra     0 440 70 55 65 95 85 70 3        0  0.00 0.99 168
338 Solrock      Pedra     0 440 70 95 85 55 65 70 3        0  0.00 1.19 154
339 Barboach     Water     0 288 50 48 43 46 41 60 3        0  0.00 0.41 1
340 Whiscash     Water     0 468 110 78 73 76 71 60 3        0  0.00 0.89 23
341 Corphish     Water     0 308 43 80 65 50 35 35 3        0  0.00 0.61 11
342 Crawdaunt    Water     0 468 63 120 85 90 55 55 3        0  0.00 1.09 32
343 Baltoy       Terra     0 300 40 40 55 40 70 55 3        0  0.00 0.51 21
344 Claydol      Terra     0 500 60 70 105 70 120 75 3        0  0.00 1.50 108
345 Lileep       Pedra     0 355 66 41 77 61 87 23 3        0  0.00 0.99 23
346 Cradily      Pedra     0 495 86 81 97 81 107 43 3        0  0.00 1.50 60
347 Anorith      Pedra     0 355 45 95 50 40 50 75 3        0  0.00 0.71 12
348 Armaldo      Pedra     0 495 75 125 100 70 80 45 3        0  0.00 1.50 68
349 Feebas       Water     0 200 20 15 20 10 55 80 3        0  0.00 0.61 7
350 Milotic      Water     0 540 95 60 79 100 125 81 3        0  0.00 6.20 162
351 Castform     Normal    0 420 70 70 70 70 70 70 3        0  0.00 0.30 0
352 Kecleon      Normal    0 440 60 90 70 60 120 40 3        0  0.00 0.99 22
353 Shuppet      Ghost     0 295 44 75 35 63 33 45 3        0  0.00 0.61 2
354 Banette      Ghost     0 455 64 115 65 83 63 65 3        0  0.00 1.09 12
355 Duskull      Ghost     0 295 20 40 90 30 90 25 3        0  0.00 0.79 15
356 Dusclops     Ghost     0 455 40 70 130 60 130 25 3        0  0.00 1.60 30
357 Tropius      Planta    0 460 99 68 83 72 87 51 3        0  0.00 2.01 100
358 Chimecho     Psychic   0 425 65 50 70 95 80 65 3        0  0.00 0.61 1
359 Absol        Sombrio   0 465 65 130 60 75 60 75 3        0  0.00 1.19 47
360 Wynaut       Psychic   0 260 95 23 48 23 48 23 3        0  0.00 0.61 14
361 Snorunt      Gelo      0 300 50 50 50 50 50 50 3        0  0.00 0.71 16
362 Glalie       Gelo      0 480 80 80 80 80 80 80 3        0  0.00 1.50 256
363 Spheal       Gelo      0 290 70 40 50 55 50 25 3        0  0.00 0.79 39
364 Sealeo       Gelo      0 410 90 60 70 75 70 45 3        0  0.00 1.09 87
365 Walrein      Gelo      0 530 110 80 90 95 90 65 3        0  0.00 1.40 150
366 Clamperl     Water     0 345 35 64 85 74 55 32 3        0  0.00 0.41 52
367 Huntail      Water     0 485 55 104 105 94 75 52 3        0  0.00 1.70 27
368 Gorebyss     Water     0 485 55 84 105 114 75 52 3        0  0.00 1.80 22
369 Relicanth    Water     0 485 100 90 130 45 65 55 3        0  0.00 0.99 23
370 Luvdisc      Water     0 330 43 30 55 40 65 97 3        0  0.00 0.61 8
371 Bagon        Dragon    0 300 45 75 60 40 30 50 3        0  0.00 0.61 42
372 Shelgon      Dragon    0 420 65 95 100 60 50 50 3        0  0.00 1.09 110
373 Salamence    Dragon    0 600 95 135 80 110 80 100 3        0  0.00 1.50 102
374 Beldum       Aço       0 300 40 55 80 35 60 30 3        0  0.00 0.61 95
375 Metang       Aço       0 420 60 75 100 55 80 50 3        0  0.00 1.19 202
376 Metagross    Aço       0 600 80 135 130 95 90 70 3        0  0.00 1.60 550
377 Regirock     Pedra     0 580 80 100 200 50 100 50 3        1  0.00 1.70 230
378 Regice       Gelo      0 580 80 50 100 100 200 50 3        1  0.00 1.80 175
379 Registeel    Aço       0 580 80 75 150 75 150 50 3        1  0.00 1.91 205
380 Latias       Dragon    0 600 80 80 90 110 130 110 3        1  0.00 1.40 40
381 Latios       Dragon    0 600 80 90 80 130 110 110 3        1  0.00 2.01 60
382 Kyogre       Water     0 670 100 100 90 150 140 90 3        1  0.00 4.50 352
383 Groudon      Terra     0 670 100 150 140 100 90 90 3        1  0.00 3.51 950
384 Rayquaza     Dragon    0 680 105 150 90 150 90 95 3        1  0.00 7.01 206
385 Jirachi      Aço       0 600 100 100 100 100 100 100 3        1  0.00 0.30 1
386 Deoxys       Psychic   0 600 50 150 50 150 50 150 3        1  0.00 1.70 60
387 Turtwig      Planta    0 318 55 68 64 45 55 31 4        0  0.00 0.41 10
388 Grotle       Planta    0 405 75 89 85 55 65 36 4        0  0.00 1.09 97
389 Torterra     Planta    0 525 95 109 105 75 85 56 4        0  0.00 2.21 310
390 Chimchar     Fire      0 309 44 58 44 58 44 61 4        0  0.00 0.51 6
391 Monferno     Fire      0 405 64 78 52 78 52 81 4        0  0.00 0.89 22
392 Infernape    Fire      0 534 76 104 71 104 71 108 4        0  0.00 1.19 55
393 Piplup       Water     0 314 53 51 53 61 56 40 4        0  0.00 0.41 5
394 Prinplup     Water     0 405 64 66 68 81 76 50 4        0  0.00 0.79 23
395 Empoleon     Water     0 530 84 86 88 111 101 60 4        0  0.00 1.70 84
396 Starly       Normal    0 245 40 55 30 30 30 60 4        0  0.00 0.30 2
397 Staravia     Normal    0 340 55 75 50 40 40 80 4        0  0.00 0.61 15
398 Staraptor    Normal    0 485 85 120 70 50 60 100 4        0  0.00 1.19 24
399 Bidoof       Normal    0 250 59 45 40 35 40 31 4        0  0.00 0.51 20
400 Bibarel      Normal    0 410 79 85 60 55 60 71 4        0  0.00 0.99 31
401 Kricketot    Bug       0 194 37 25 41 25 41 25 4        0  0.00 0.30 2
402 Kricketune   Bug       0 384 77 85 51 55 51 65 4        0  0.00 0.99 25
403 Shinx        Electric  0 263 45 65 34 40 34 45 4        0  0.00 0.51 9
404 Luxio        Electric  0 363 60 85 49 60 49 60 4        0  0.00 0.89 30
405 Luxray       Electric  0 523 80 120 79 95 79 70 4        0  0.00 1.40 42
406 Budew        Planta    0 280 40 30 35 50 70 55 4        0  0.00 0.20 1
407 Roserade     Planta    0 515 60 70 65 125 105 90 4        0  0.00 0.89 14
408 Cranidos     Pedra     0 350 67 125 40 30 30 58 4        0  0.00 0.89 31
409 Rampardos    Pedra     0 495 97 165 60 65 50 58 4        0  0.00 1.60 102
410 Shieldon     Pedra     0 350 30 42 118 42 88 30 4        0  0.00 0.51 57
411 Bastiodon    Pedra     0 495 60 52 168 47 138 30 4        0  0.00 1.30 149
412 Burmy        Bug       0 224 40 29 45 29 45 36 4        0  0.00 0.20 3
413 Wormadam     Bug       0 424 60 59 85 79 105 36 4        0  0.00 0.51 6
414 Mothim       Bug       0 424 70 94 50 94 50 66 4        0  0.00 0.89 23
415 Combee       Bug       0 244 30 30 42 30 42 70 4        0  0.00 0.30 5
416 Vespiquen    Bug       0 474 70 80 102 80 102 40 4        0  0.00 1.19 38
417 Pachirisu    Electric  0 405 60 45 70 45 90 95 4        0  0.00 0.41 3
418 Buizel       Water     0 330 55 65 35 60 30 85 4        0  0.00 0.71 29
419 Floatzel     Water     0 495 85 105 55 85 50 115 4        0  0.00 1.09 33
420 Cherubi      Planta    0 275 45 35 45 62 53 35 4        0  0.00 0.41 3
421 Cherrim      Planta    0 450 70 60 70 87 78 85 4        0  0.00 0.51 9
422 Shellos      Water     0 325 76 48 48 57 62 34 4        0  0.00 0.30 6
423 Gastrodon    Water     0 475 111 83 68 92 82 39 4        0  0.00 0.89 29
424 Ambipom      Normal    0 482 75 100 66 60 66 115 4        0  0.00 1.19 20
425 Drifloon     Ghost     0 348 90 50 34 60 44 70 4        0  0.00 0.41 1
426 Drifblim     Ghost     0 498 150 80 44 90 54 80 4        0  0.00 1.19 15
427 Buneary      Normal    0 350 55 66 44 44 56 85 4        0  0.00 0.41 5
428 Lopunny      Normal    0 480 65 76 84 54 96 105 4        0  0.00 1.19 33
429 Mismagius    Ghost     0 495 60 60 60 105 105 105 4        0  0.00 0.89 4
430 Honchkrow    Sombrio   0 505 100 125 52 105 52 71 4        0  0.00 0.89 27
431 Glameow      Normal    0 310 49 55 42 42 37 85 4        0  0.00 0.51 3
432 Purugly      Normal    0 452 71 82 64 64 59 112 4        0  0.00 0.99 43
433 Chingling    Psychic   0 285 45 30 50 65 50 45 4        0  0.00 0.20 0
434 Stunky       Venenoso  0 329 63 63 47 41 41 74 4        0  0.00 0.41 19
435 Skuntank     Venenoso  0 479 103 93 67 71 61 84 4        0  0.00 0.99 38
436 Bronzor      Aço       0 300 57 24 86 24 86 23 4        0  0.00 0.51 60
437 Bronzong     Aço       0 500 67 89 116 79 116 33 4        0  0.00 1.30 187
438 Bonsly       Pedra     0 290 50 80 95 10 45 10 4        0  0.00 0.51 15
439 Mime_Jr.     Psychic   0 310 20 25 45 70 90 60 4        0  0.00 0.61 13
440 Happiny      Normal    0 220 100 5 5 15 65 30 4        0  0.00 0.61 24
441 Chatot       Normal    0 411 76 65 45 92 42 91 4        0  0.00 0.51 1
442 Spiritomb    Ghost     0 485 50 92 108 92 108 35 4        0  0.00 0.99 108
443 Gible        Dragon    0 300 58 70 45 40 45 42 4        0  0.00 0.71 20
444 Gabite       Dragon    0 410 68 90 65 50 55 82 4        0  0.00 1.40 56
445 Garchomp     Dragon    0 600 108 130 95 80 85 102 4        0  0.00 1.91 95
446 Munchlax     Normal    0 390 135 85 40 40 85 5 4        0  0.00 0.61 105
447 Riolu        Lutador   0 285 40 70 40 35 40 60 4        0  0.00 0.71 20
448 Lucario      Lutador   0 525 70 110 70 115 70 90 4        0  0.00 1.19 54
449 Hippopotas   Terra     0 330 68 72 78 38 42 32 4        0  0.00 0.79 49
450 Hippowdon    Terra     0 525 108 112 118 68 72 47 4        0  0.00 2.01 300
451 Skorupi      Venenoso  0 330 40 50 90 30 55 65 4        0  0.00 0.79 12
452 Drapion      Venenoso  0 500 70 90 110 60 75 95 4        0  0.00 1.30 61
453 Croagunk     Venenoso  0 300 48 61 40 61 40 50 4        0  0.00 0.71 23
454 Toxicroak    Venenoso  0 490 83 106 65 86 65 85 4        0  0.00 1.30 44
455 Carnivine    Planta    0 454 74 100 72 90 72 46 4        0  0.00 1.40 27
456 Finneon      Water     0 330 49 49 56 49 61 66 4        0  0.00 0.41 7
457 Lumineon     Water     0 460 69 69 76 69 86 91 4        0  0.00 1.19 24
458 Mantyke      Water     0 345 45 20 50 60 120 50 4        0  0.00 0.99 65
459 Snover       Planta    0 334 60 62 50 62 60 40 4        0  0.00 0.99 50
460 Abomasnow    Planta    0 494 90 92 75 92 85 60 4        0  0.00 2.21 135
461 Weavile      Sombrio   0 510 70 120 65 45 85 125 4        0  0.00 1.09 34
462 Magnezone    Electric  0 535 70 70 115 130 90 60 4        0  0.00 1.19 180
463 Lickilicky   Normal    0 515 110 85 95 80 95 50 4        0  0.00 1.70 140
464 Rhyperior    Terra     0 535 115 140 130 55 55 40 4        0  0.00 2.39 282
465 Tangrowth    Planta    0 535 100 100 125 110 50 50 4        0  0.00 2.01 128
466 Electivire   Electric  0 540 75 123 67 95 85 95 4        0  0.00 1.80 138
467 Magmortar    Fire      0 540 75 95 67 125 95 83 4        0  0.00 1.60 68
468 Togekiss     Fada      0 545 85 50 95 120 115 80 4        0  0.00 1.50 38
469 Yanmega      Bug       0 515 86 76 86 116 56 95 4        0  0.00 1.91 51
470 Leafeon      Planta    0 525 65 110 130 60 65 95 4        0  0.00 0.99 25
471 Glaceon      Gelo      0 525 65 60 110 130 95 65 4        0  0.00 0.79 25
472 Gliscor      Terra     0 510 75 95 125 45 75 95 4        0  0.00 2.01 42
473 Mamoswine    Gelo      0 530 110 130 80 70 60 80 4        0  0.00 2.49 291
474 Porygon-Z    Normal    0 535 85 80 70 135 75 90 4        0  0.00 0.89 34
475 Gallade      Psychic   0 518 68 125 65 65 115 80 4        0  0.00 1.60 52
476 Probopass    Pedra     0 525 60 55 145 75 150 40 4        0  0.00 1.40 340
477 Dusknoir     Ghost     0 525 45 100 135 65 135 45 4        0  0.00 2.21 106
478 Froslass     Gelo      0 480 70 80 70 80 70 110 4        0  0.00 1.30 26
479 Rotom        Electric  0 440 50 50 77 95 77 91 4        0  0.00 0.30 0
480 Uxie         Psychic   0 580 75 75 130 75 130 95 4        1  0.00 0.30 0
481 Mesprit      Psychic   0 580 80 105 105 105 105 80 4        1  0.00 0.30 0
482 Azelf        Psychic   0 580 75 125 70 125 70 115 4        1  0.00 0.30 0
483 Dialga       Aço       0 680 100 120 120 150 100 90 4        1  0.00 5.41 683
484 Palkia       Water     0 680 90 120 100 150 120 100 4        1  0.00 4.19 336
485 Heatran      Fire      0 600 91 90 106 130 106 77 4        1  0.00 1.70 430
486 Regigigas    Normal    0 670 110 160 110 80 110 100 4        1  0.00 3.71 420
487 Giratina     Ghost     0 680 150 120 100 120 100 90 4        1  0.00 6.91 650
488 Cresselia    Psychic   0 600 120 70 120 75 130 85 4        0  0.00 1.50 85
489 Phione       Water     0 480 80 80 80 80 80 80 4        0  0.00 0.41 3
490 Manaphy      Water     0 600 100 100 100 100 100 100 4        0  0.00 0.30 1
491 Darkrai      Sombrio   0 600 70 90 90 135 90 125 4        1  0.00 1.50 50
492 Shaymin      Planta    0 600 100 100 100 100 100 100 4        1  0.00 0.20 2
493 Arceus       Normal    0 720 120 120 120 120 120 120 4        1  0.00 3.20 320
494 Victini      Psychic   0 600 100 100 100 100 100 100 5        1  0.00 0.41 4
495 Snivy        Planta    0 308 45 45 55 45 55 63 5        0  0.00 0.61 8
496 Servine      Planta    0 413 60 60 75 60 75 83 5        0  0.00 0.79 16
497 Serperior    Planta    0 528 75 75 95 75 95 113 5        0  0.00 3.30 63
498 Tepig        Fire      0 308 65 63 45 45 45 45 5        0  0.00 0.51 9
499 Pignite      Fire      0 418 90 93 55 70 55 55 5        0  0.00 0.99 55
500 Emboar       Fire      0 528 110 123 65 100 65 65 5        0  0.00 1.60 150
501 Oshawott     Water     0 308 55 55 45 63 45 45 5        0  0.00 0.51 5
502 Dewott       Water     0 413 75 75 60 83 60 60 5        0  0.00 0.79 24
503 Samurott     Water     0 528 95 100 85 108 70 70 5        0  0.00 1.50 94
504 Patrat       Normal    0 255 45 55 39 35 39 42 5        0  0.00 0.51 11
505 Watchog      Normal    0 420 60 85 69 60 69 77 5        0  0.00 1.09 27
506 Lillipup     Normal    0 275 45 60 45 25 45 55 5        0  0.00 0.41 4
507 Herdier      Normal    0 370 65 80 65 35 65 60 5        0  0.00 0.89 14
508 Stoutland    Normal    0 500 85 110 90 45 90 80 5        0  0.00 1.19 61
509 Purrloin     Sombrio   0 281 41 50 37 50 37 66 5        0  0.00 0.41 10
510 Liepard      Sombrio   0 446 64 88 50 88 50 106 5        0  0.00 1.09 37
511 Pansage      Planta    0 316 50 53 48 53 48 64 5        0  0.00 0.61 10
512 Simisage     Planta    0 498 75 98 63 98 63 101 5        0  0.00 1.09 30
513 Pansear      Fire      0 316 50 53 48 53 48 64 5        0  0.00 0.61 11
514 Simisear     Fire      0 498 75 98 63 98 63 101 5        0  0.00 0.99 28
515 Panpour      Water     0 316 50 53 48 53 48 64 5        0  0.00 0.61 13
516 Simipour     Water     0 498 75 98 63 98 63 101 5        0  0.00 0.99 29
517 Munna        Psychic   0 292 76 25 45 67 55 24 5        0  0.00 0.61 23
518 Musharna     Psychic   0 487 116 55 85 107 95 29 5        0  0.00 1.09 60
519 Pidove       Normal    0 264 50 55 50 36 30 43 5        0  0.00 0.30 2
520 Tranquill    Normal    0 358 62 77 62 50 42 65 5        0  0.00 0.61 15
521 Unfezant     Normal    0 488 80 115 80 65 55 93 5        0  0.00 1.19 29
522 Blitzle      Electric  0 295 45 60 32 50 32 76 5        0  0.00 0.79 29
523 Zebstrika    Electric  0 497 75 100 63 80 63 116 5        0  0.00 1.60 79
524 Roggenrola   Pedra     0 280 55 75 85 25 25 15 5        0  0.00 0.41 18
525 Boldore      Pedra     0 390 70 105 105 50 40 20 5        0  0.00 0.89 102
526 Gigalith     Pedra     0 515 85 135 130 60 80 25 5        0  0.00 1.70 260
527 Woobat       Psychic   0 313 55 45 43 55 43 72 5        0  0.00 0.41 2
528 Swoobat      Psychic   0 425 67 57 55 77 55 114 5        0  0.00 0.89 10
529 Drilbur      Terra     0 328 60 85 40 30 45 68 5        0  0.00 0.30 8
530 Excadrill    Terra     0 508 110 135 60 50 65 88 5        0  0.00 0.71 40
531 Audino       Normal    0 445 103 60 86 60 86 50 5        0  0.00 1.09 31
532 Timburr      Lutador   0 305 75 80 55 25 35 35 5        0  0.00 0.61 12
533 Gurdurr      Lutador   0 405 85 105 85 40 50 40 5        0  0.00 1.19 40
534 Conkeldurr   Lutador   0 505 105 140 95 55 65 45 5        0  0.00 1.40 87
535 Tympole      Water     0 294 50 50 40 50 40 64 5        0  0.00 0.51 4
536 Palpitoad    Water     0 384 75 65 55 65 55 69 5        0  0.00 0.79 17
537 Seismitoad   Water     0 509 105 95 75 85 75 74 5        0  0.00 1.50 62
538 Throh        Lutador   0 465 120 100 85 30 85 45 5        0  0.00 1.30 55
539 Sawk         Lutador   0 465 75 125 75 30 75 85 5        0  0.00 1.40 51
540 Sewaddle     Bug       0 310 45 53 70 40 60 42 5        0  0.00 0.30 2
541 Swadloon     Bug       0 380 55 63 90 50 80 42 5        0  0.00 0.51 7
542 Leavanny     Bug       0 500 75 103 80 70 80 92 5        0  0.00 1.19 20
543 Venipede     Bug       0 260 30 45 59 30 39 57 5        0  0.00 0.41 5
544 Whirlipede   Bug       0 360 40 55 99 40 79 47 5        0  0.00 1.19 58
545 Scolipede    Bug       0 485 60 100 89 55 69 112 5        0  0.00 2.49 200
546 Cottonee     Planta    0 280 40 27 60 37 50 66 5        0  0.00 0.30 0
547 Whimsicott   Planta    0 480 60 67 85 77 75 116 5        0  0.00 0.71 6
548 Petilil      Planta    0 280 45 35 50 70 50 30 5        0  0.00 0.51 6
549 Lilligant    Planta    0 480 70 60 75 110 75 90 5        0  0.00 1.09 16
550 Basculin     Water     0 460 70 92 65 80 55 98 5        0  0.00 0.99 18
551 Sandile      Terra     0 292 50 72 35 35 35 65 5        0  0.00 0.71 15
552 Krokorok     Terra     0 351 60 82 45 45 45 74 5        0  0.00 0.99 33
553 Krookodile   Terra     0 519 95 117 80 65 70 92 5        0  0.00 1.50 96
554 Darumaka     Fire      0 315 70 90 45 15 45 50 5        0  0.00 0.61 37
555 Darmanitan   Fire      0 480 105 140 55 30 55 95 5        0  0.00 1.30 92
556 Maractus     Planta    0 461 75 86 67 106 67 60 5        0  0.00 0.99 28
557 Dwebble      Bug       0 325 50 65 85 35 35 55 5        0  0.00 0.30 14
558 Crustle      Bug       0 475 70 95 125 65 75 45 5        0  0.00 1.40 200
559 Scraggy      Sombrio   0 348 50 75 70 35 70 48 5        0  0.00 0.61 11
560 Scrafty      Sombrio   0 488 65 90 115 45 115 58 5        0  0.00 1.09 30
561 Sigilyph     Psychic   0 490 72 58 80 103 80 97 5        0  0.00 1.40 14
562 Yamask       Ghost     0 303 38 30 85 55 65 30 5        0  0.00 0.51 1
563 Cofagrigus   Ghost     0 483 58 50 145 95 105 30 5        0  0.00 1.70 76
564 Tirtouga     Water     0 355 54 78 103 53 45 22 5        0  0.00 0.71 16
565 Carracosta   Water     0 495 74 108 133 83 65 32 5        0  0.00 1.19 81
566 Archen       Pedra     0 401 55 112 45 74 45 70 5        0  0.00 0.51 9
567 Archeops     Pedra     0 567 75 140 65 112 65 110 5        0  0.00 1.40 32
568 Trubbish     Venenoso  0 329 50 50 62 40 62 65 5        0  0.00 0.61 31
569 Garbodor     Venenoso  0 474 80 95 82 60 82 75 5        0  0.00 1.91 107
570 Zorua        Sombrio   0 330 40 65 40 80 40 65 5        0  0.00 0.71 12
571 Zoroark      Sombrio   0 510 60 105 60 120 60 105 5        0  0.00 1.60 81
572 Minccino     Normal    0 300 55 50 40 40 40 75 5        0  0.00 0.41 5
573 Cinccino     Normal    0 470 75 95 60 65 60 115 5        0  0.00 0.51 7
574 Gothita      Psychic   0 290 45 30 50 55 65 45 5        0  0.00 0.41 5
575 Gothorita    Psychic   0 390 60 45 70 75 85 55 5        0  0.00 0.71 18
576 Gothitelle   Psychic   0 490 70 55 95 95 110 65 5        0  0.00 1.50 44
577 Solosis      Psychic   0 290 45 30 40 105 50 20 5        0  0.00 0.30 1
578 Duosion      Psychic   0 370 65 40 50 125 60 30 5        0  0.00 0.61 8
579 Reuniclus    Psychic   0 490 110 65 75 125 85 30 5        0  0.00 0.99 20
580 Ducklett     Water     0 305 62 44 50 44 50 55 5        0  0.00 0.51 5
581 Swanna       Water     0 473 75 87 63 87 63 98 5        0  0.00 1.30 24
582 Vanillite    Gelo      0 305 36 50 50 65 60 44 5        0  0.00 0.41 5
583 Vanillish    Gelo      0 395 51 65 65 80 75 59 5        0  0.00 1.09 41
584 Vanilluxe    Gelo      0 535 71 95 85 110 95 79 5        0  0.00 1.30 57
585 Deerling     Normal    0 335 60 60 50 40 50 75 5        0  0.00 0.61 19
586 Sawsbuck     Normal    0 475 80 100 70 60 70 95 5        0  0.00 1.91 92
587 Emolga       Electric  0 428 55 75 60 75 60 103 5        0  0.00 0.41 5
588 Karrablast   Bug       0 315 50 75 45 40 45 60 5        0  0.00 0.51 5
589 Escavalier   Bug       0 495 70 135 105 60 105 20 5        0  0.00 0.99 33
590 Foongus      Planta    0 294 69 55 45 55 55 15 5        0  0.00 0.20 1
591 Amoonguss    Planta    0 464 114 85 70 85 80 30 5        0  0.00 0.61 10
592 Frillish     Water     0 335 55 40 50 65 85 40 5        0  0.00 1.19 33
593 Jellicent    Water     0 480 100 60 70 85 105 60 5        0  0.00 2.21 135
594 Alomomola    Water     0 470 165 75 80 40 45 65 5        0  0.00 1.19 31
595 Joltik       Bug       0 319 50 47 50 57 50 65 5        0  0.00 0.10 0
596 Galvantula   Bug       0 472 70 77 60 97 60 108 5        0  0.00 0.79 14
597 Ferroseed    Planta    0 305 44 50 91 24 86 10 5        0  0.00 0.61 18
598 Ferrothorn   Planta    0 489 74 94 131 54 116 20 5        0  0.00 0.99 110
599 Klink        Aço       0 300 40 55 70 45 60 30 5        0  0.00 0.30 21
600 Klang        Aço       0 440 60 80 95 70 85 50 5        0  0.00 0.61 51
601 Klinklang    Aço       0 520 60 100 115 70 85 90 5        0  0.00 0.61 81
602 Tynamo       Electric  0 275 35 55 40 45 40 60 5        0  0.00 0.20 0
603 Eelektrik    Electric  0 405 65 85 70 75 70 40 5        0  0.00 1.19 22
604 Eelektross   Electric  0 515 85 115 80 105 80 50 5        0  0.00 2.11 80
605 Elgyem       Psychic   0 335 55 55 55 85 55 30 5        0  0.00 0.51 9
606 Beheeyem     Psychic   0 485 75 75 75 125 95 40 5        0  0.00 0.99 34
607 Litwick      Ghost     0 275 50 30 55 65 55 20 5        0  0.00 0.30 3
608 Lampent      Ghost     0 370 60 40 60 95 60 55 5        0  0.00 0.61 13
609 Chandelure   Ghost     0 520 60 55 90 145 90 80 5        0  0.00 0.99 34
610 Axew         Dragon    0 320 46 87 60 30 40 57 5        0  0.00 0.61 18
611 Fraxure      Dragon    0 410 66 117 70 40 50 67 5        0  0.00 0.99 36
612 Haxorus      Dragon    0 540 76 147 90 60 70 97 5        0  0.00 1.80 105
613 Cubchoo      Gelo      0 305 55 70 40 60 40 40 5        0  0.00 0.51 8
614 Beartic      Gelo      0 485 95 110 80 70 80 50 5        0  0.00 2.59 260
615 Cryogonal    Gelo      0 485 70 50 30 95 135 105 5        0  0.00 1.09 148
616 Shelmet      Bug       0 305 50 40 85 40 65 25 5        0  0.00 0.41 7
617 Accelgor     Bug       0 495 80 70 40 100 60 145 5        0  0.00 0.79 25
618 Stunfisk     Terra     0 471 109 66 84 81 99 32 5        0  0.00 0.71 11
619 Mienfoo      Lutador   0 350 45 85 50 55 50 65 5        0  0.00 0.89 20
620 Mienshao     Lutador   0 510 65 125 60 95 60 105 5        0  0.00 1.40 35
621 Druddigon    Dragon    0 485 77 120 90 60 90 48 5        0  0.00 1.60 139
622 Golett       Terra     0 303 59 74 50 35 50 35 5        0  0.00 0.99 92
623 Golurk       Terra     0 483 89 124 80 55 80 55 5        0  0.00 2.79 330
624 Pawniard     Sombrio   0 340 45 85 70 40 40 60 5        0  0.00 0.51 10
625 Bisharp      Sombrio   0 490 65 125 100 60 70 70 5        0  0.00 1.60 70
626 Bouffalant   Normal    0 490 95 110 95 40 95 55 5        0  0.00 1.60 94
627 Rufflet      Normal    0 350 70 83 50 37 50 60 5        0  0.00 0.51 10
628 Braviary     Normal    0 510 100 123 75 57 75 80 5        0  0.00 1.50 41
629 Vullaby      Sombrio   0 370 70 55 75 45 65 60 5        0  0.00 0.51 9
630 Mandibuzz    Sombrio   0 510 110 65 105 55 95 80 5        0  0.00 1.19 39
631 Heatmor      Fire      0 484 85 97 66 105 66 65 5        0  0.00 1.40 58
632 Durant       Bug       0 484 58 109 112 48 48 109 5        0  0.00 0.30 33
633 Deino        Sombrio   0 300 52 65 50 45 50 38 5        0  0.00 0.79 17
634 Zweilous     Sombrio   0 420 72 85 70 65 70 58 5        0  0.00 1.40 50
635 Hydreigon    Sombrio   0 600 92 105 90 125 90 98 5        0  0.00 1.80 160
636 Larvesta     Bug       0 360 55 85 55 50 55 60 5        0  0.00 1.09 28
637 Volcarona    Bug       0 550 85 60 65 135 105 100 5        0  0.00 1.60 46
638 Cobalion     Aço       0 580 91 90 129 90 72 108 5        1  0.00 2.11 250
639 Terrakion    Pedra     0 580 91 129 90 72 90 108 5        1  0.00 1.91 260
640 Virizion     Planta    0 580 91 90 72 90 129 108 5        1  0.00 2.01 200
641 Tornadus     Voador    0 580 79 115 70 125 80 111 5        1  0.00 1.50 63
642 Thundurus    Electric  0 580 79 115 70 125 80 111 5        1  0.00 1.50 61
643 Reshiram     Dragon    0 680 100 120 100 150 120 90 5        1  0.00 3.20 330
644 Zekrom       Dragon    0 680 100 150 120 120 100 90 5        1  0.00 2.90 345
645 Landorus     Terra     0 600 89 125 90 115 80 101 5        1  0.00 1.50 68
646 Kyurem       Dragon    0 660 125 130 90 130 90 95 5        1  0.00 3.00 325
647 Keldeo       Water     0 580 91 72 90 129 90 108 5        0  0.00 1.40 48
648 Meloetta     Normal    0 600 100 77 77 128 128 90 5        0  0.00 0.61 6
649 Genesect     Bug       0 600 71 120 95 120 95 99 5        0  0.00 1.50 82
650 Chespin      Planta    0 313 56 61 65 48 45 38 6        0  0.00 0.41 9
651 Quilladin    Planta    0 405 61 78 95 56 58 57 6        0  0.00 0.71 29
652 Chesnaught   Planta    0 530 88 107 122 74 75 64 6        0  0.00 1.60 90
653 Fennekin     Fire      0 307 40 45 40 62 60 60 6        0  0.00 0.41 9
654 Braixen      Fire      0 409 59 59 58 90 70 73 6        0  0.00 0.99 14
655 Delphox      Fire      0 534 75 69 72 114 100 104 6        0  0.00 1.50 39
656 Froakie      Water     0 314 41 56 40 62 44 71 6        0  0.00 0.30 7
657 Frogadier    Water     0 405 54 63 52 83 56 97 6        0  0.00 0.61 10
658 Greninja     Water     0 530 72 95 67 103 71 122 6        0  0.00 1.50 40
659 Bunnelby     Normal    0 237 38 36 38 32 36 57 6        0  0.00 0.41 5
660 Diggersby    Normal    0 423 85 56 77 50 77 78 6        0  0.00 0.99 42
661 Fletchling   Normal    0 278 45 50 43 40 38 62 6        0  0.00 0.30 1
662 Fletchinder Fire      Voador    382 62 73 55 56 52 84 6 0 Red      0.71 16.00 120
663 Talonflame   Fire      0 499 78 81 71 74 69 126 6        0  0.00 1.19 24
664 Scatterbug   Bug       0 200 38 35 40 27 25 35 6        0  0.00 0.30 2
665 Spewpa       Bug       0 213 45 22 60 27 30 29 6        0  0.00 0.30 8
666 Vivillon     Bug       0 411 80 52 50 90 50 89 6        0  0.00 1.19 17
667 Litleo       Fire      0 369 62 50 58 73 54 72 6        0  0.00 0.61 13
